Date,Predicted,Lower_Bound,Upper_Bound,Trend,Daily_Seasonality,Weekly_Seasonality
2017-07-02 04:00:00,55.50270231945755,2.4868420643402507,99.90949530889895,62.110037514607214,-6.653575841854092,0.0462406467044282
2017-07-02 04:05:00,55.388050079079896,3.259926516358657,99.72580403451862,62.119343885565556,-6.778503145742312,0.047209339256654784
2017-07-02 04:10:00,55.28338656635259,4.5111266735769,100.11875643251453,62.12865025652388,-6.893411341312344,0.04814765114105209
2017-07-02 04:15:00,55.188166188571984,2.711002765832008,99.6472554108592,62.137956627482225,-6.998845756205271,0.04905531729503016
2017-07-02 04:20:00,55.1018208560472,1.9560751170719934,100.1988481548094,62.14726299844055,-7.095374218049189,0.04993207565583864
2017-07-02 04:25:00,55.02376398626677,1.361225991914594,98.38866517569633,62.15656936939887,-7.18358305033259,0.050777667200485495
2017-07-02 04:30:00,54.953394569560444,1.1791312648999042,99.18942559122769,62.165875740357194,-7.264073006756031,0.051591835959283155
2017-07-02 04:35:00,54.89010126475626,2.5335952990273447,100.75840400401546,62.17518211131554,-7.337455175602337,0.052374329043052864
2017-07-02 04:40:00,54.8332664967441,1.2488904135478534,99.0745834543297,62.18448848227387,-7.404346882206282,0.05312489667651651
2017-07-02 04:45:00,54.78227052641631,2.184381768007638,99.71192350667211,62.19379485323221,-7.465367619022873,0.05384329220697568
2017-07-02 04:50:00,54.736495464097665,1.8979300325932442,101.01881414472592,62.20310122419054,-7.521135032239894,0.05452927214702022
2017-07-02 04:55:00,54.69532919895221,2.503285826570372,99.24947012833596,62.21240759514888,-7.5722609923634865,0.05518259616681303
2017-07-02 05:00:00,54.65816921570289,1.9559507184864027,100.56246784727006,62.22171396610721,-7.619347777557002,0.055803027152682025
2017-07-02 05:05:00,54.62442627402475,1.4310439581536596,99.73939349309966,62.23102033706553,-7.662984394247164,0.05639033120638372
2017-07-02 05:10:00,54.593527923685556,2.491412445695822,99.422140519044,62.24032670802385,-7.703743062016196,0.05694427767790547
2017-07-02 05:15:00,54.56492183274496,1.8648793185711254,98.887708317258,62.2496330789822,-7.7421758854097815,0.057464639172540494
2017-07-02 05:20:00,54.5380789061856,0.3633703509812923,99.60884724704954,62.25893944994053,-7.778811735348071,0.05795119159315074
2017-07-02 05:25:00,54.51249617429696,0.4657132821445449,98.73401996205004,62.26824582089887,-7.814153360753695,0.05840371415178988
2017-07-02 05:30:00,54.48769943255067,2.2930340399253644,100.0069107762401,62.27755219185722,-7.84867474869268,0.05882198938612813
2017-07-02 05:35:00,54.463245615803615,3.314706099541457,99.37539641165725,62.28685856281554,-7.882818750195085,0.05920580318316412
2017-07-02 05:40:00,54.438724892715605,2.5086099286124655,99.86498586599619,62.29616493377389,-7.9169949858663475,0.0595549448080628
